Date,Region,Thermal Generation Actual (in MU),Thermal Generation Estimated (in MU),Nuclear Generation Actual (in MU),Nuclear Generation Estimated (in MU),Hydro Generation Actual (in MU),Hydro Generation Estimated (in MU)
2019-11-11,Northern,647.61,502.18,30.83,35.66,117.75,134.44
2019-11-11,Western,"1,290.39","1,165.12",23.07,25.66,36.40,40.68
2019-11-11,Southern,576.09,459.99,67.23,55.83,64.27,128.26
2019-11-11,Eastern,474.57,456.92,NaN,NaN,37.92,42.83
2019-11-11,NorthEastern,34.95,33.87,NaN,NaN,18.37,11.60
2019-11-12,Northern,646.97,504.90,30.83,35.53,117.75,133.00
2019-11-12,Western,"1,289.69","1,177.65",23.07,25.66,36.40,50.85
2019-11-12,Southern,576.09,502.55,67.23,56.01,64.27,109.79
2019-11-12,Eastern,471.22,451.63,NaN,NaN,37.92,45.91
2019-11-12,NorthEastern,34.95,35.47,NaN,NaN,18.37,10.99
2019-11-13,Northern,646.97,517.88,30.83,35.53,117.75,131.79
2019-11-13,Western,"1,289.69","1,179.80",23.07,25.60,36.40,51.14
2019-11-13,Southern,576.09,528.67,67.23,56.14,64.27,89.23
2019-11-13,Eastern,471.22,456.31,NaN,NaN,37.92,42.81
2019-11-13,NorthEastern,34.95,35.14,NaN,NaN,18.37,10.26
2019-11-14,Northern,646.97,515.12,30.83,35.47,117.75,130.02
2019-11-14,Western,"1,289.69","1,156.06",23.07,30.61,36.40,45.96
2019-11-14,Southern,576.09,549.56,67.23,56.22,64.27,97.87
2019-11-14,Eastern,471.22,463.33,NaN,NaN,37.92,37.98
2019-11-14,NorthEastern,34.95,35.05,NaN,NaN,18.37,10.38
2019-11-15,Northern,642.80,503.53,30.83,35.59,117.75,131.65
2019-11-15,Western,"1,276.96","1,172.32",23.07,30.98,36.40,36.65
2019-11-15,Southern,586.65,538.57,67.23,57.19,64.27,96.49
2019-11-15,Eastern,484.03,478.46,NaN,NaN,37.92,39.36
2019-11-15,NorthEastern,34.95,36.01,NaN,NaN,18.37,10.34
2019-11-16,Northern,642.80,492.35,30.83,36.09,117.75,133.95
2019-11-16,Western,"1,280.76","1,197.21",23.07,30.93,36.40,26.10
2019-11-16,Southern,586.65,501.18,67.23,57.09,64.27,93.21
2019-11-16,Eastern,474.70,486.77,NaN,NaN,37.92,39.30
2019-11-16,NorthEastern,34.95,35.46,NaN,NaN,18.37,9.84
2019-11-17,Northern,642.80,477.00,30.83,35.67,117.75,135.33
2019-11-17,Western,"1,283.32","1,141.18",23.07,30.93,36.40,24.66
2019-11-17,Southern,586.65,461.26,67.23,57.13,64.27,77.02
2019-11-17,Eastern,474.70,463.35,NaN,NaN,37.92,32.87
2019-11-17,NorthEastern,34.95,34.29,NaN,NaN,18.37,10.02
2019-11-18,Northern,640.72,487.89,30.83,35.66,117.75,131.29
2019-11-18,Western,"1,283.32","1,214.70",23.07,31.05,36.40,35.04
2019-11-18,Southern,586.65,501.93,67.23,57.21,64.27,95.75
2019-11-18,Eastern,474.70,494.38,NaN,NaN,37.92,37.52
2019-11-18,NorthEastern,34.95,32.56,NaN,NaN,18.37,9.72
2019-11-19,Northern,644.14,502.30,30.83,35.84,117.75,132.69
2019-11-19,Western,"1,280.76","1,228.70",23.07,31.16,36.40,51.18
2019-11-19,Southern,586.65,514.56,67.23,57.08,64.27,100.36
2019-11-19,Eastern,478.05,512.93,NaN,NaN,37.92,38.55
2019-11-19,NorthEastern,34.95,36.23,NaN,NaN,18.37,10.16
2019-11-20,Northern,644.14,519.52,30.83,35.76,117.75,126.63
2019-11-20,Western,"1,280.76","1,224.93",23.07,31.18,36.40,53.32
2019-11-20,Southern,590.29,503.77,67.23,56.09,64.27,98.90
2019-11-20,Eastern,478.05,506.26,NaN,NaN,37.92,38.45
2019-11-20,NorthEastern,34.95,37.15,NaN,NaN,18.37,13.90
2019-11-21,Northern,644.14,514.53,30.83,35.78,117.75,123.82
2019-11-21,Western,"1,280.76","1,243.76",23.07,31.02,36.40,47.10
2019-11-21,Southern,590.29,501.12,67.23,55.82,64.27,94.03
2019-11-21,Eastern,478.05,477.12,NaN,NaN,37.92,35.37
2019-11-21,NorthEastern,34.95,36.76,NaN,NaN,18.37,9.62
2019-11-22,Northern,644.89,519.39,30.83,35.64,117.75,123.34
2019-11-22,Western,"1,280.76","1,254.98",23.07,31.07,36.40,44.23
2019-11-22,Southern,590.29,508.13,67.23,56.31,64.27,92.83
2019-11-22,Eastern,478.05,474.62,NaN,NaN,37.92,35.15
2019-11-22,NorthEastern,34.95,37.59,NaN,NaN,18.37,9.43
2019-11-23,Northern,656.52,516.12,30.83,35.80,117.75,125.38
2019-11-23,Western,"1,280.76","1,188.72",23.07,31.04,36.40,49.98
2019-11-23,Southern,590.29,493.02,67.23,56.39,64.27,82.14
2019-11-23,Eastern,478.05,477.91,NaN,NaN,37.92,30.98
2019-11-23,NorthEastern,34.95,36.74,NaN,NaN,18.37,9.79
2019-11-24,Northern,656.16,490.66,30.83,35.77,117.75,127.08
2019-11-24,Western,"1,280.76","1,162.38",23.07,31.04,36.40,40.14
2019-11-24,Southern,590.29,465.62,67.23,56.47,64.27,72.22
2019-11-24,Eastern,474.70,472.58,NaN,NaN,37.92,84.04
2019-11-24,NorthEastern,34.95,35.79,NaN,NaN,18.37,9.49
2019-11-25,Northern,652.41,517.42,30.83,35.64,117.75,130.56
2019-11-25,Western,"1,280.76","1,205.14",23.07,31.03,36.40,45.13
2019-11-25,Southern,590.29,482.87,67.23,56.24,64.27,86.83
2019-11-25,Eastern,474.70,485.56,NaN,NaN,37.92,30.36
2019-11-25,NorthEastern,34.95,36.50,NaN,NaN,18.37,8.95
2019-11-26,Northern,659.61,507.15,30.83,35.70,117.75,128.90
2019-11-26,Western,"1,277.76","1,245.35",23.07,31.03,36.40,43.64
2019-11-26,Southern,603.49,482.34,67.23,56.36,64.27,80.17
2019-11-26,Eastern,474.70,469.71,NaN,NaN,37.92,28.50
2019-11-26,NorthEastern,34.95,35.15,NaN,NaN,18.37,9.25
2019-11-27,Northern,659.61,495.91,30.83,35.69,117.75,128.48
2019-11-27,Western,"1,277.76","1,223.50",23.07,30.98,36.40,41.61
2019-11-27,Southern,599.49,478.34,67.23,57.00,64.27,88.46
2019-11-27,Eastern,474.70,467.05,NaN,NaN,37.92,24.12
2019-11-27,NorthEastern,34.95,35.67,NaN,NaN,18.37,9.13
2019-11-28,Northern,659.61,469.23,30.83,32.74,117.75,137.58
2019-11-28,Western,"1,277.76","1,213.71",23.07,30.94,36.40,42.64
2019-11-28,Southern,599.49,469.19,67.23,60.93,64.27,84.00
2019-11-28,Eastern,474.70,466.69,NaN,NaN,37.92,26.02
2019-11-28,NorthEastern,34.95,35.43,NaN,NaN,18.37,9.26
2019-11-29,Northern,659.97,464.07,30.83,35.92,117.75,133.25
2019-11-29,Western,"1,277.76","1,229.02",23.07,31.07,36.40,48.26
2019-11-29,Southern,599.49,476.32,67.23,61.33,64.27,88.87
2019-11-29,Eastern,478.20,466.84,NaN,NaN,37.92,32.55
2019-11-29,NorthEastern,34.95,36.08,NaN,NaN,18.37,9.04
2019-11-30,Northern,659.97,457.33,30.83,35.94,117.75,130.02
2019-11-30,Western,"1,273.55","1,218.82",23.07,30.90,36.40,53.11
2019-11-30,Southern,599.49,483.80,67.23,54.82,64.27,81.41
2019-11-30,Eastern,478.20,467.16,NaN,NaN,37.92,30.39
2019-11-30,NorthEastern,34.95,34.05,NaN,NaN,18.37,9.10
2019-12-01,Northern,637.62,441.19,30.72,34.13,104.80,128.33
2019-12-01,Western,"1,272.14","1,195.03",23.02,25.52,33.35,42.98
2019-12-01,Southern,604.03,436.72,67.16,60.59,59.11,85.77
2019-12-01,Eastern,470.22,456.47,NaN,NaN,25.63,26.69
2019-12-01,NorthEastern,34.92,35.75,NaN,NaN,14.60,8.76
2019-12-02,Northern,637.72,472.56,30.72,30.47,104.80,128.64
2019-12-02,Western,"1,272.14","1,177.91",23.02,25.51,33.35,58.84
2019-12-02,Southern,604.03,454.70,67.16,50.72,59.11,83.60
2019-12-02,Eastern,464.60,472.86,NaN,NaN,25.63,29.95
2019-12-02,NorthEastern,34.92,37.50,NaN,NaN,14.60,9.13
2019-12-03,Northern,637.72,482.41,30.72,30.53,104.80,124.31
2019-12-03,Western,"1,269.64","1,197.56",23.02,28.16,33.35,46.76
2019-12-03,Southern,604.03,436.23,67.16,52.13,59.11,78.85
2019-12-03,Eastern,464.60,488.24,NaN,NaN,25.63,23.97
2019-12-03,NorthEastern,35.44,36.69,NaN,NaN,14.60,8.13
2019-12-04,Northern,639.36,493.60,30.72,30.31,104.80,127.65
2019-12-04,Western,"1,269.64","1,211.65",23.02,30.82,33.35,53.16
2019-12-04,Southern,604.03,437.85,67.16,52.52,59.11,66.78
2019-12-04,Eastern,467.64,474.32,NaN,NaN,25.63,25.40
2019-12-04,NorthEastern,35.44,35.49,NaN,NaN,14.60,8.29
2019-12-05,Northern,639.36,486.08,30.72,34.86,104.80,131.49
2019-12-05,Western,"1,269.64","1,227.03",23.02,30.77,33.35,58.76
2019-12-05,Southern,613.81,452.38,67.16,57.63,59.11,76.03
2019-12-05,Eastern,467.64,480.52,NaN,NaN,25.63,18.06
2019-12-05,NorthEastern,35.44,35.20,NaN,NaN,14.60,8.39
2019-12-06,Northern,639.36,492.56,30.72,31.34,104.80,130.09
2019-12-06,Western,"1,269.64","1,226.46",23.02,30.97,33.35,54.82
2019-12-06,Southern,613.81,467.99,67.16,59.25,59.11,81.80
2019-12-06,Eastern,486.52,475.91,NaN,NaN,25.63,25.63
2019-12-06,NorthEastern,35.44,37.50,NaN,NaN,14.60,8.05
2019-12-07,Northern,639.36,497.53,30.72,26.80,104.80,128.78
2019-12-07,Western,"1,269.64","1,180.16",23.02,31.05,33.35,58.55
2019-12-07,Southern,613.81,449.02,67.16,59.51,59.11,88.43
2019-12-07,Eastern,486.52,475.01,NaN,NaN,25.63,23.74
2019-12-07,NorthEastern,35.44,36.51,NaN,NaN,14.60,8.02
2019-12-08,Northern,639.36,482.98,30.72,25.66,104.80,131.35
2019-12-08,Western,"1,269.64","1,160.90",23.02,30.95,33.35,47.98
2019-12-08,Southern,613.81,420.92,67.16,59.49,59.11,83.58
2019-12-08,Eastern,486.52,458.64,NaN,NaN,25.63,30.36
2019-12-08,NorthEastern,35.44,34.39,NaN,NaN,14.60,7.98
2019-12-09,Northern,641.66,507.81,30.72,25.62,104.80,131.40
2019-12-09,Western,"1,269.64","1,265.63",23.02,30.95,33.35,61.26
2019-12-09,Southern,613.81,455.56,67.16,58.43,59.11,94.46
2019-12-09,Eastern,486.52,449.20,NaN,NaN,25.63,41.88
2019-12-09,NorthEastern,35.44,37.96,NaN,NaN,14.60,7.83
2019-12-10,Northern,632.96,530.27,30.72,31.08,104.80,126.37
2019-12-10,Western,"1,269.64","1,279.90",23.02,28.99,33.35,55.78
2019-12-10,Southern,613.81,490.00,67.16,58.31,59.11,89.13
2019-12-10,Eastern,490.61,472.14,NaN,NaN,25.63,40.90
2019-12-10,NorthEastern,35.44,39.26,NaN,NaN,14.60,7.81
2019-12-11,Northern,632.96,547.47,30.72,31.19,104.80,127.84
2019-12-11,Western,"1,269.64","1,303.91",23.02,29.02,33.35,49.91
2019-12-11,Southern,609.81,517.19,67.16,58.51,59.11,81.81
2019-12-11,Eastern,487.61,495.95,NaN,NaN,25.63,35.30
2019-12-11,NorthEastern,35.44,36.96,NaN,NaN,14.60,8.65
2019-12-12,Northern,632.96,524.95,30.72,31.20,104.80,124.17
2019-12-12,Western,"1,269.64","1,276.76",23.02,29.11,33.35,40.24
2019-12-12,Southern,622.71,519.08,67.16,58.50,59.11,72.36
2019-12-12,Eastern,487.61,495.20,NaN,NaN,25.63,33.13
2019-12-12,NorthEastern,35.44,33.51,NaN,NaN,14.60,7.89
2019-12-13,Northern,636.75,444.66,30.72,30.39,104.80,129.37
2019-12-13,Western,"1,269.64","1,217.18",23.02,27.55,33.35,35.05
2019-12-13,Southern,627.34,504.79,67.16,58.37,59.11,76.02
2019-12-13,Eastern,487.61,464.60,NaN,NaN,25.63,33.30
2019-12-13,NorthEastern,35.44,28.24,NaN,NaN,14.60,7.93
2019-12-14,Northern,628.64,467.18,30.72,31.29,104.80,129.83
2019-12-14,Western,"1,269.64","1,230.67",23.02,30.76,33.35,46.74
2019-12-14,Southern,624.03,497.24,67.16,58.63,59.11,73.60
2019-12-14,Eastern,487.61,477.59,NaN,NaN,25.63,23.63
2019-12-14,NorthEastern,35.44,29.33,NaN,NaN,14.60,7.68
2019-12-15,Northern,626.80,451.08,30.72,35.19,104.80,121.14
2019-12-15,Western,"1,283.14","1,149.71",23.02,30.78,33.35,36.09
2019-12-15,Southern,624.03,471.65,67.16,48.93,59.11,64.95
2019-12-15,Eastern,487.61,463.70,NaN,NaN,25.63,24.33
2019-12-15,NorthEastern,35.44,27.69,NaN,NaN,14.60,7.42
2019-12-16,Northern,646.42,473.89,30.72,35.31,104.80,122.52
2019-12-16,Western,"1,282.46","1,168.15",34.02,30.78,33.35,44.06
2019-12-16,Southern,630.85,474.17,67.16,45.41,59.11,80.61
2019-12-16,Eastern,487.61,477.76,NaN,NaN,25.63,27.61
2019-12-16,NorthEastern,35.44,28.17,NaN,NaN,14.60,7.34
2019-12-17,Northern,646.42,497.25,30.72,35.44,104.80,117.26
2019-12-17,Western,"1,282.46","1,196.45",34.02,30.75,33.35,37.64
2019-12-17,Southern,630.85,480.87,67.16,45.42,59.11,77.71
2019-12-17,Eastern,487.61,480.24,NaN,NaN,25.63,29.74
2019-12-17,NorthEastern,35.44,29.37,NaN,NaN,14.60,7.13
2019-12-18,Northern,650.57,521.85,30.72,35.59,104.80,118.37
2019-12-18,Western,"1,282.46","1,227.56",34.02,30.79,33.35,45.61
2019-12-18,Southern,630.85,509.82,67.16,46.30,59.11,81.16
2019-12-18,Eastern,487.61,486.96,NaN,NaN,25.63,33.44
2019-12-18,NorthEastern,35.44,33.70,NaN,NaN,14.60,7.43
2019-12-19,Northern,673.50,538.82,30.72,35.57,104.80,115.51
2019-12-19,Western,"1,283.14","1,270.86",34.02,30.68,33.35,46.96
2019-12-19,Southern,630.85,519.60,67.16,46.54,59.11,73.71
2019-12-19,Eastern,487.61,490.95,NaN,NaN,25.63,32.30
2019-12-19,NorthEastern,35.44,35.27,NaN,NaN,14.60,7.50
2019-12-20,Northern,675.92,555.64,30.72,35.74,104.80,114.98
2019-12-20,Western,"1,266.45","1,313.94",34.02,30.00,33.35,48.00
2019-12-20,Southern,630.85,546.03,67.16,46.42,59.11,87.21
2019-12-20,Eastern,487.65,497.85,NaN,NaN,25.63,35.11
2019-12-20,NorthEastern,35.44,37.92,NaN,NaN,14.60,7.29
2019-12-21,Northern,676.30,534.94,30.72,35.40,104.80,121.51
2019-12-21,Western,"1,280.89","1,288.91",34.02,28.73,33.35,44.02
2019-12-21,Southern,630.85,520.08,67.16,46.32,59.11,72.62
2019-12-21,Eastern,483.80,495.35,NaN,NaN,25.63,30.69
2019-12-21,NorthEastern,35.44,35.17,NaN,NaN,14.60,7.30
2019-12-22,Northern,676.30,526.88,30.72,35.57,104.80,114.97
2019-12-22,Western,"1,280.89","1,210.92",34.02,29.94,33.35,41.77
2019-12-22,Southern,630.85,506.90,67.16,46.39,59.11,66.43
2019-12-22,Eastern,483.80,464.07,NaN,NaN,25.63,26.79
2019-12-22,NorthEastern,35.44,35.21,NaN,NaN,14.60,7.13
2019-12-23,Northern,676.30,556.70,30.72,35.54,104.80,122.00
2019-12-23,Western,"1,280.89","1,264.70",34.02,30.22,33.35,52.95
2019-12-23,Southern,630.85,543.02,67.16,46.23,59.11,91.83
2019-12-23,Eastern,479.85,466.78,NaN,NaN,25.63,31.61
2019-12-23,NorthEastern,35.44,31.12,NaN,NaN,14.60,7.85
2019-12-24,Northern,676.30,576.51,30.72,36.44,104.80,119.63
2019-12-24,Western,"1,280.89","1,298.92",34.02,30.32,33.35,51.22
2019-12-24,Southern,630.85,553.94,67.16,46.25,59.11,89.58
2019-12-24,Eastern,479.85,478.71,NaN,NaN,25.63,26.69
2019-12-24,NorthEastern,35.44,30.99,NaN,NaN,14.60,8.03
2019-12-25,Northern,676.30,582.85,30.72,33.53,104.80,119.10
2019-12-25,Western,"1,280.89","1,297.97",34.02,30.23,33.35,41.41
2019-12-25,Southern,626.85,532.18,67.16,45.46,59.11,80.73
2019-12-25,Eastern,479.56,479.94,NaN,NaN,25.63,26.69
2019-12-25,NorthEastern,35.44,36.81,NaN,NaN,14.60,7.55
2019-12-26,Northern,685.97,591.90,30.72,36.57,104.80,116.50
2019-12-26,Western,"1,280.89","1,293.50",34.02,30.04,33.35,37.34
2019-12-26,Southern,635.02,584.08,67.16,45.44,59.11,82.27
2019-12-26,Eastern,485.39,484.45,NaN,NaN,25.63,24.70
2019-12-26,NorthEastern,35.44,37.35,NaN,NaN,14.60,7.64
2019-12-27,Northern,685.97,589.75,30.72,36.69,104.80,115.00
2019-12-27,Western,"1,289.27","1,285.53",34.02,30.14,33.35,37.73
2019-12-27,Southern,635.02,570.11,67.16,46.93,59.11,83.08
2019-12-27,Eastern,490.97,486.30,NaN,NaN,25.63,28.65
2019-12-27,NorthEastern,35.44,37.47,NaN,NaN,14.60,7.15
2019-12-28,Northern,685.97,558.54,30.72,36.69,104.80,114.31
2019-12-28,Western,"1,290.10","1,289.93",34.02,30.20,33.35,35.79
2019-12-28,Southern,635.02,550.02,67.16,46.85,59.11,74.12
2019-12-28,Eastern,490.97,482.81,NaN,NaN,25.63,26.58
2019-12-28,NorthEastern,35.44,37.04,NaN,NaN,14.60,7.28
2019-12-29,Northern,685.97,545.82,30.72,36.69,104.80,120.21
2019-12-29,Western,"1,290.10","1,264.32",34.02,30.21,33.35,42.75
2019-12-29,Southern,635.02,521.21,67.16,46.82,59.11,70.22
2019-12-29,Eastern,490.97,463.46,NaN,NaN,25.63,24.66
2019-12-29,NorthEastern,35.44,36.53,NaN,NaN,14.60,7.60
2019-12-30,Northern,685.97,586.28,30.72,36.68,104.80,122.56
2019-12-30,Western,"1,290.10","1,293.35",34.02,30.50,33.35,41.50
2019-12-30,Southern,635.02,534.75,67.16,45.39,59.11,86.00
2019-12-30,Eastern,490.97,475.78,NaN,NaN,25.63,30.25
2019-12-30,NorthEastern,35.44,38.33,NaN,NaN,14.60,7.38
2019-12-31,Northern,703.04,597.52,30.72,36.71,104.80,114.53
2019-12-31,Western,"1,302.10","1,315.80",34.02,37.23,33.35,39.99
2019-12-31,Southern,635.02,546.81,67.16,45.29,59.11,99.97
2019-12-31,Eastern,490.97,483.53,NaN,NaN,25.63,30.88
2019-12-31,NorthEastern,35.44,37.70,NaN,NaN,14.60,7.83
2020-01-01,Northern,671.49,578.84,26.24,36.58,95.94,113.29
2020-01-01,Western,"1,296.04","1,286.06",42.41,40.58,30.71,34.15
2020-01-01,Southern,632.65,518.87,62.60,45.37,63.94,83.22
2020-01-01,Eastern,484.74,458.18,NaN,NaN,23.17,27.81
2020-01-01,NorthEastern,34.74,36.06,NaN,NaN,11.06,7.25
2020-01-02,Northern,671.53,588.32,26.24,36.46,95.94,104.71
2020-01-02,Western,"1,296.04","1,285.24",42.41,40.42,30.71,39.79
2020-01-02,Southern,632.65,531.83,62.60,45.27,63.94,102.59
2020-01-02,Eastern,484.74,470.49,NaN,NaN,23.17,31.83
2020-01-02,NorthEastern,34.74,37.33,NaN,NaN,11.06,7.40
2020-01-03,Northern,671.86,593.91,26.24,36.40,95.94,108.71
2020-01-03,Western,"1,296.04","1,294.68",42.41,30.13,30.71,36.83
2020-01-03,Southern,632.65,554.58,62.60,45.77,63.94,98.76
2020-01-03,Eastern,484.74,465.94,NaN,NaN,23.17,31.74
2020-01-03,NorthEastern,34.74,36.07,NaN,NaN,11.06,7.14
2020-01-04,Northern,671.86,605.87,26.24,36.44,95.94,111.99
2020-01-04,Western,"1,288.18","1,274.08",42.41,30.07,30.71,42.81
2020-01-04,Southern,635.97,558.83,62.60,45.54,63.94,91.10
2020-01-04,Eastern,484.74,470.49,NaN,NaN,23.17,28.93
2020-01-04,NorthEastern,34.74,36.74,NaN,NaN,11.06,7.59
2020-01-05,Northern,671.86,581.56,26.24,36.49,95.94,109.40
2020-01-05,Western,"1,295.29","1,227.84",42.41,30.44,30.71,34.07
2020-01-05,Southern,635.97,526.26,62.60,41.10,63.94,78.43
2020-01-05,Eastern,510.11,462.66,NaN,NaN,23.17,25.22
2020-01-05,NorthEastern,34.74,34.96,NaN,NaN,11.06,7.60
2020-01-06,Northern,671.86,572.72,26.24,36.43,95.94,111.21
2020-01-06,Western,"1,289.73","1,262.12",42.41,30.32,30.71,54.55
2020-01-06,Southern,635.97,528.71,62.60,41.13,63.94,92.59
2020-01-06,Eastern,510.11,476.14,NaN,NaN,23.17,27.55
2020-01-06,NorthEastern,34.74,36.64,NaN,NaN,11.06,7.40
2020-01-07,Northern,671.86,590.06,26.24,36.33,95.94,107.05
2020-01-07,Western,"1,289.73","1,282.77",42.41,30.48,30.71,60.54
2020-01-07,Southern,635.97,555.75,62.60,41.23,63.94,89.74
2020-01-07,Eastern,510.11,469.20,NaN,NaN,23.17,29.77
2020-01-07,NorthEastern,34.74,36.22,NaN,NaN,11.06,7.24
2020-01-08,Northern,674.40,589.83,26.24,36.14,95.94,104.14
2020-01-08,Western,"1,289.73","1,284.52",42.41,28.85,30.71,39.03
2020-01-08,Southern,635.97,553.06,62.60,41.15,63.94,79.71
2020-01-08,Eastern,510.11,473.81,NaN,NaN,23.17,27.75
2020-01-08,NorthEastern,34.74,34.79,NaN,NaN,11.06,7.19
2020-01-09,Northern,674.40,568.94,26.24,36.72,95.94,116.16
2020-01-09,Western,"1,289.73","1,251.27",42.41,27.72,30.71,36.16
2020-01-09,Southern,639.88,565.06,62.60,41.15,63.94,84.30
2020-01-09,Eastern,510.11,463.76,NaN,NaN,23.17,32.44
2020-01-09,NorthEastern,34.74,33.85,NaN,NaN,11.06,7.05
2020-01-10,Northern,674.40,573.05,26.24,36.58,95.94,113.18
2020-01-10,Western,"1,288.69","1,240.09",42.41,27.68,30.71,33.36
2020-01-10,Southern,639.88,578.45,62.60,41.54,63.94,76.66
2020-01-10,Eastern,510.11,450.08,NaN,NaN,23.17,27.77
2020-01-10,NorthEastern,34.74,34.07,NaN,NaN,11.06,6.74
2020-01-11,Northern,674.40,562.10,26.24,36.77,95.94,105.09
2020-01-11,Western,"1,288.69","1,266.91",42.41,27.68,30.71,49.90
2020-01-11,Southern,639.88,593.59,62.60,46.74,63.94,72.53
2020-01-11,Eastern,510.11,468.26,NaN,NaN,23.17,24.39
2020-01-11,NorthEastern,34.74,35.76,NaN,NaN,11.06,6.71
2020-01-12,Northern,674.40,579.71,26.24,36.61,95.94,104.20
2020-01-12,Western,"1,288.98","1,249.95",42.41,27.60,30.71,39.20
2020-01-12,Southern,639.88,582.50,62.60,39.74,63.94,62.36
2020-01-12,Eastern,510.11,474.87,NaN,NaN,23.17,28.70
2020-01-12,NorthEastern,34.74,34.53,NaN,NaN,11.06,6.44
2020-01-13,Northern,674.40,583.75,26.24,36.43,95.94,114.67
2020-01-13,Western,"1,288.98","1,261.77",42.41,27.59,30.71,52.38
2020-01-13,Southern,639.88,604.37,62.60,41.51,63.94,78.41
2020-01-13,Eastern,510.11,487.98,NaN,NaN,23.17,32.18
2020-01-13,NorthEastern,34.74,34.88,NaN,NaN,11.06,6.54
2020-01-14,Northern,671.55,570.03,26.24,36.61,95.94,129.75
2020-01-14,Western,"1,296.84","1,259.29",42.41,27.24,30.71,52.96
2020-01-14,Southern,639.88,574.77,62.60,45.46,63.94,72.53
2020-01-14,Eastern,510.11,482.37,NaN,NaN,23.17,26.86
2020-01-14,NorthEastern,34.74,34.27,NaN,NaN,11.06,6.21
2020-01-15,Northern,669.41,558.91,26.24,35.51,95.94,123.04
2020-01-15,Western,"1,296.75","1,226.91",42.41,26.33,30.71,42.01
2020-01-15,Southern,639.88,517.33,62.60,47.25,63.94,59.66
2020-01-15,Eastern,495.68,473.97,NaN,NaN,23.17,28.22
2020-01-15,NorthEastern,34.74,33.25,NaN,NaN,11.06,6.42
2020-01-16,Northern,669.41,540.83,26.24,30.75,95.94,121.37
2020-01-16,Western,"1,307.50","1,218.34",42.41,26.03,30.71,39.37
2020-01-16,Southern,639.88,501.24,62.60,47.29,63.94,72.73
2020-01-16,Eastern,489.52,469.56,NaN,NaN,23.17,25.82
2020-01-16,NorthEastern,34.74,34.10,NaN,NaN,11.06,6.49
2020-01-17,Northern,669.41,544.59,26.24,30.86,95.94,123.25
2020-01-17,Western,"1,308.54","1,282.32",42.41,24.08,30.71,37.87
2020-01-17,Southern,639.88,520.56,62.60,48.21,63.94,86.64
2020-01-17,Eastern,489.26,498.41,NaN,NaN,23.17,28.17
2020-01-17,NorthEastern,34.74,34.83,NaN,NaN,11.06,6.44
2020-01-18,Northern,669.41,545.62,26.24,30.99,95.94,128.84
2020-01-18,Western,"1,308.54","1,273.00",42.41,33.09,30.71,37.76
2020-01-18,Southern,639.88,546.36,62.60,48.11,63.94,74.12
2020-01-18,Eastern,489.26,510.86,NaN,NaN,23.17,28.55
2020-01-18,NorthEastern,34.74,33.96,NaN,NaN,11.06,6.50
2020-01-19,Northern,679.46,520.05,26.24,30.97,95.94,125.61
2020-01-19,Western,"1,308.54","1,207.65",42.41,30.89,30.71,40.83
2020-01-19,Southern,639.88,528.45,62.60,46.64,63.94,70.19
2020-01-19,Eastern,489.26,492.02,NaN,NaN,23.17,21.59
2020-01-19,NorthEastern,34.74,32.85,NaN,NaN,11.06,6.56
2020-01-20,Northern,675.41,553.92,26.24,31.00,95.94,126.43
2020-01-20,Western,"1,308.54","1,273.55",42.41,22.10,30.71,44.09
2020-01-20,Southern,639.88,565.10,62.60,41.51,63.94,83.53
2020-01-20,Eastern,489.26,505.42,NaN,NaN,23.17,31.98
2020-01-20,NorthEastern,34.74,35.14,NaN,NaN,11.06,6.25
2020-01-21,Northern,676.13,569.42,26.24,30.84,95.94,124.04
2020-01-21,Western,"1,309.45","1,303.69",42.41,28.92,30.71,44.68
2020-01-21,Southern,638.13,564.73,62.60,41.47,63.94,81.84
2020-01-21,Eastern,489.52,502.75,NaN,NaN,23.17,31.18
2020-01-21,NorthEastern,34.74,34.62,NaN,NaN,11.06,5.07
2020-01-22,Northern,689.53,548.89,26.24,30.93,95.94,127.22
2020-01-22,Western,"1,311.95","1,234.86",42.41,36.10,30.71,35.21
2020-01-22,Southern,638.13,565.49,62.60,41.53,63.94,74.21
2020-01-22,Eastern,489.52,495.54,NaN,NaN,23.17,29.79
2020-01-22,NorthEastern,34.74,33.12,NaN,NaN,11.06,5.05
2020-01-23,Northern,689.53,550.41,26.24,29.91,95.94,123.88
2020-01-23,Western,"1,307.77","1,245.98",42.41,36.42,30.71,38.94
2020-01-23,Southern,638.13,574.18,62.60,41.42,63.94,82.24
2020-01-23,Eastern,489.52,498.62,NaN,NaN,23.17,27.98
2020-01-23,NorthEastern,34.74,31.20,NaN,NaN,11.06,4.90
2020-01-24,Northern,689.53,567.32,26.24,28.87,95.94,131.55
2020-01-24,Western,"1,307.77","1,303.71",42.41,36.48,30.71,47.50
2020-01-24,Southern,638.13,581.60,62.60,41.37,63.94,89.14
2020-01-24,Eastern,489.52,509.19,NaN,NaN,23.17,30.62
2020-01-24,NorthEastern,34.74,31.48,NaN,NaN,11.06,5.10
2020-01-25,Northern,689.53,576.06,26.24,30.81,95.94,128.14
2020-01-25,Western,"1,304.39","1,323.45",42.41,36.61,30.71,47.48
2020-01-25,Southern,638.13,594.61,62.60,41.43,63.94,93.23
2020-01-25,Eastern,489.52,525.70,NaN,NaN,23.17,30.28
